OTU_ID	Kingdom	Phylum	Class	Order	Family	Genus
otu26209	Bacteria	Planctomycetota	vadinHA49	NA	NA	NA
otu26210	Bacteria	Actinobacteriota	Acidimicrobiia	IMCC26256	NA	NA
otu26211	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter
otu26212	Bacteria	Proteobacteria	Alphaproteobacteria	Holosporales	Holosporaceae	NA
otu26213	Bacteria	Gemmatimonadota	Longimicrobia	Longimicrobiales	Longimicrobiaceae	NA
otu26214	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
otu26215	Bacteria	WS2	NA	NA	NA	NA
otu26216	Bacteria	Firmicutes	Thermoanaerobacteria	Thermoanaerobacterales	Family III	Thermoanaerobacterium
otu26217	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
otu26218	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter
otu26219	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus Solibacter
otu26220	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
otu26221	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	NA
otu26222	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	Aquicella
otu26223	Bacteria	Acidobacteriota	Acidobacteriae	NA	NA	NA
otu26224	Bacteria	Dependentiae	Babeliae	Babeliales	Vermiphilaceae	NA
otu26225	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	NA
otu26226	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA
otu26227	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	NA	NA
otu26228	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	NA
otu26229	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	NA
otu26230	Bacteria	Chloroflexi	Ktedonobacteria	B10-SB3A	NA	NA
otu26231	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	NA	NA
otu26232	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	NA
otu26233	Bacteria	Acidobacteriota	Acidobacteriae	NA	NA	NA
otu26234	Bacteria	NA	NA	NA	NA	NA
otu26235	Bacteria	Cyanobacteria	Cyanobacteriia	Leptolyngbyales	Leptolyngbyaceae	NA
otu26236	Bacteria	Myxococcota	Polyangia	VHS-B3-70	NA	NA
otu26237	Bacteria	Acidobacteriota	Acidobacteriae	AKIW659	NA	NA
otu26238	Bacteria	Myxococcota	Myxococcia	Myxococcales	Anaeromyxobacteraceae	Anaeromyxobacter
otu26239	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	NA	NA
otu26240	Bacteria	NA	NA	NA	NA	NA
otu26241	Bacteria	Armatimonadota	NA	NA	NA	NA
otu26242	Bacteria	Firmicutes	Bacilli	Alicyclobacillales	Alicyclobacillaceae	NA
otu26243	Bacteria	Chloroflexi	Chloroflexia	Elev-1554	NA	NA
otu26244	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	YM_S32_TM7_50_20	NA
otu26245	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella
otu26246	Bacteria	WPS-2	NA	NA	NA	NA
otu26247	Bacteria	Chloroflexi	P2-11E	NA	NA	NA
otu26248	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	NA
otu26249	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	Aquicella
otu26250	Bacteria	Acidobacteriota	Subgroup 5	NA	NA	NA
otu26251	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia
otu26252	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Methylacidiphilales	Methylacidiphilaceae	NA
otu26253	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	NA
otu26254	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter
otu26255	Bacteria	NA	NA	NA	NA	NA
otu26256	Bacteria	Myxococcota	Myxococcia	Myxococcales	Vulgatibacteraceae	Vulgatibacter
otu26257	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup 15	NA	NA
otu26258	Bacteria	NA	NA	NA	NA	NA
otu26259	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	NA
otu26260	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	NA
otu26261	Bacteria	NA	NA	NA	NA	NA
otu26262	Bacteria	Bacteroidota	Kapabacteria	Kapabacteriales	NA	NA
otu26263	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27 clade
otu26264	Bacteria	Gemmatimonadota	Longimicrobia	Longimicrobiales	Longimicrobiaceae	YC-ZSS-LKJ147
otu26265	Bacteria	Myxococcota	bacteriap25	NA	NA	NA
otu26266	Bacteria	NA	NA	NA	NA	NA
otu26267	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA
otu26268	Bacteria	Gemmatimonadota	Longimicrobia	Longimicrobiales	Longimicrobiaceae	NA
otu26269	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	NA	NA
otu26270	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	NA
otu26271	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA
otu26272	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	P3OB-42
otu26273	Bacteria	Planctomycetota	Phycisphaerae	S-70	NA	NA
otu26274	Bacteria	Actinobacteriota	Thermoleophilia	NA	NA	NA
otu26275	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	NA	NA
otu26276	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA
otu26277	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
otu26278	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	Blastocatellaceae	NA
otu26279	Bacteria	Actinobacteriota	Coriobacteriia	OPB41	NA	NA
otu26280	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Sporomusaceae	NA
otu26281	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Plot4-2H12
otu26282	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	NA	NA
otu26283	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Daeguia
otu26284	Bacteria	NA	NA	NA	NA	NA
otu26285	Bacteria	Planctomycetota	Planctomycetes	NA	NA	NA
otu26286	Bacteria	Chloroflexi	Anaerolineae	SBR1031	NA	NA
otu26287	Bacteria	Chloroflexi	Anaerolineae	Caldilineales	Caldilineaceae	NA
otu26288	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
otu26289	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	NA
otu26290	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	SC-I-84	NA
otu26291	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudohongiellaceae	BIyi10
otu26292	Bacteria	NA	NA	NA	NA	NA
otu26293	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Odoribacter
otu26294	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	P3OB-42
otu26295	Bacteria	NA	NA	NA	NA	NA
otu26296	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira
otu26297	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Fimbriiglobus
otu26298	Bacteria	Planctomycetota	BD7-11	NA	NA	NA
otu26299	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Ga0074140
otu26300	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	TM7a
otu26301	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
otu26302	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
otu26303	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA
otu26304	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA
otu26305	Bacteria	Chloroflexi	Chloroflexia	Elev-1554	NA	NA
otu26306	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	NA
otu26307	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	mle1-7
otu26308	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Parachlamydiaceae	Neochlamydia
otu26309	Bacteria	NA	NA	NA	NA	NA
otu26310	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SM2D12	NA
otu26311	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	NA
otu26312	Bacteria	Myxococcota	Polyangia	Polyangiales	Sandaracinaceae	NA
otu26313	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
otu26314	Bacteria	Armatimonadota	NA	NA	NA	NA
otu26315	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	NA
otu26316	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA
otu26317	Bacteria	Actinobacteriota	Actinobacteria	Catenulisporales	Actinospicaceae	Actinospica
otu26318	Bacteria	Armatimonadota	Fimbriimonadia	Fimbriimonadales	Fimbriimonadaceae	NA
otu26319	Bacteria	Abditibacteriota	Abditibacteria	Abditibacteriales	Abditibacteriaceae	Abditibacterium
otu26320	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	NA
otu26321	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Puniceicoccaceae	Cerasicoccus
otu26322	Bacteria	Armatimonadota	NA	NA	NA	NA
otu26323	Bacteria	Cyanobacteria	Cyanobacteriia	Leptolyngbyales	Leptolyngbyaceae	JSC-12
otu26324	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	NA	NA
otu26325	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	NA
otu26326	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA
otu26327	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	NA	NA
otu26328	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	NA	NA
otu26329	Bacteria	Actinobacteriota	Acidimicrobiia	IMCC26256	NA	NA
otu26330	Bacteria	WPS-2	NA	NA	NA	NA
otu26331	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	NA
otu26332	Bacteria	Dependentiae	Babeliae	Babeliales	Vermiphilaceae	NA
otu26333	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	01D2Z36	NA
otu26334	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	NA
otu26335	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Rhodovastum
otu26336	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospirillaceae	NA
otu26337	Bacteria	Actinobacteriota	NA	NA	NA	NA
otu26338	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	Aquicella
otu26339	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus
otu26340	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA
otu26341	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio
otu26342	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	NA
otu26343	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	NA
otu26344	Bacteria	Proteobacteria	Gammaproteobacteria	Salinisphaerales	Solimonadaceae	Polycyclovorans
otu26345	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	NA
otu26346	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium-Methylorubrum
otu26347	Bacteria	Acidobacteriota	Holophagae	Subgroup 7	NA	NA
otu26348	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
otu26349	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	NA	NA
otu26350	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA
otu26351	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Chloroflexaceae	Chloronema
otu26352	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101 soil group	NA
otu26353	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	Oligoflexaceae	NA
otu26354	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	NA
otu26355	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA
otu26356	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Aliivibrio
otu26357	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	MND1
otu26358	Bacteria	Actinobacteriota	Actinobacteria	NA	NA	NA
otu26359	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101 soil group	NA
otu26360	Bacteria	Myxococcota	Polyangia	NA	NA	NA
otu26361	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	P3OB-42
otu26362	Bacteria	Chloroflexi	NA	NA	NA	NA
otu26363	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella
otu26364	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
otu26365	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	NA
otu26366	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	NA
otu26367	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	NA
otu26368	Bacteria	Myxococcota	Polyangia	Polyangiales	Sandaracinaceae	NA
otu26369	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
otu26370	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	NA
otu26371	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	NA
otu26372	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	KI89A clade	NA
otu26373	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	NA
otu26374	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	PMMR1
otu26375	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	NA	NA
otu26376	Bacteria	Firmicutes	Bacilli	NA	NA	NA
otu26377	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	1959-1
otu26378	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	G12-WMSP1
otu26379	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	AKYH767	NA
otu26380	Bacteria	Methylomirabilota	Methylomirabilia	Rokubacteriales	NA	NA
otu26381	Bacteria	Desulfobacterota	Desulfuromonadia	Bradymonadales	NA	NA
otu26382	Bacteria	Myxococcota	Polyangia	NA	NA	NA
otu26383	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Candidatus Rhabdochlamydia
otu26384	Bacteria	NA	NA	NA	NA	NA
otu26385	Bacteria	NA	NA	NA	NA	NA
otu26386	Bacteria	WS2	NA	NA	NA	NA
otu26387	Bacteria	Elusimicrobiota	Lineage IIa	NA	NA	NA
otu26388	Bacteria	Acidobacteriota	NA	NA	NA	NA
otu26389	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	1921-2
otu26390	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Fulvimonas
otu26391	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	NA
otu26392	Bacteria	Patescibacteria	NA	NA	NA	NA
otu26393	Bacteria	SAR324 clade(Marine group B)	NA	NA	NA	NA
otu26394	Bacteria	NA	NA	NA	NA	NA
otu26395	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	NA
otu26396	Bacteria	Bacteroidota	Ignavibacteria	Ignavibacteriales	Ignavibacteriaceae	Ignavibacterium
otu26397	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
otu26398	Bacteria	Actinobacteriota	Actinobacteria	NA	NA	NA
otu26399	Bacteria	Chloroflexi	NA	NA	NA	NA
otu26400	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	FCPS473
otu26401	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	NA
otu26402	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
otu26403	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	RB41
otu26404	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup 12	NA	NA
otu26405	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	NA	NA
otu26406	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
otu26407	Bacteria	Myxococcota	bacteriap25	NA	NA	NA
otu26408	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	Oligoflexaceae	NA
otu26409	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	1921-3
otu26410	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	NA
otu26411	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
otu26412	Bacteria	Methylomirabilota	Methylomirabilia	Rokubacteriales	NA	NA
otu26413	Bacteria	Myxococcota	Polyangia	Blfdi19	NA	NA
otu26414	Bacteria	NA	NA	NA	NA	NA
otu26415	Bacteria	Chloroflexi	NA	NA	NA	NA
otu26416	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	NA
otu26417	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae	NA
otu26418	Bacteria	Actinobacteriota	NA	NA	NA	NA
otu26419	Bacteria	Firmicutes	Clostridia	Lachnospirales	Defluviitaleaceae	Defluviitaleaceae UCG-011
otu26420	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA
otu26421	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	NA
otu26422	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	NA	NA
otu26423	Bacteria	NA	NA	NA	NA	NA
otu26424	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	NA
otu26425	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	NA	NA
otu26426	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	1921-2
otu26427	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
otu26428	Bacteria	Actinobacteriota	Actinobacteria	NA	NA	NA
otu26429	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA
otu26430	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Candidatus Udaeobacter
otu26431	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA
otu26432	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium
otu26433	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
otu26434	Bacteria	Actinobacteriota	Actinobacteria	NA	NA	NA
otu26435	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA
otu26436	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	NA
otu26437	Bacteria	Chloroflexi	TK10	NA	NA	NA
otu26438	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	P3OB-42
otu26439	Bacteria	Myxococcota	Polyangia	Blfdi19	NA	NA
otu26440	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Chloroflexaceae	FFCH7168
otu26441	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	NA
otu26442	Bacteria	Firmicutes	Clostridia	Oscillospirales	[Eubacterium] coprostanoligenes group	NA
otu26443	Bacteria	Myxococcota	Polyangia	Polyangiales	NA	NA
otu26444	Bacteria	Chloroflexi	Anaerolineae	RBG-13-54-9	NA	NA
otu26445	Bacteria	Abditibacteriota	Abditibacteria	Abditibacteriales	Abditibacteriaceae	Abditibacterium
otu26446	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup 10
otu26447	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella
otu26448	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
otu26449	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae NK4A136 group
otu26450	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
otu26451	Bacteria	Dependentiae	Babeliae	Babeliales	NA	NA
otu26452	Bacteria	Bacteroidota	Kryptonia	Kryptoniales	BSV26	NA
otu26453	Bacteria	Chloroflexi	Anaerolineae	NA	NA	NA
otu26454	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Rhodopila
otu26455	Bacteria	Acidobacteriota	Blastocatellia	NA	NA	NA
otu26456	Bacteria	Elusimicrobiota	Lineage IIb	NA	NA	NA
otu26457	Bacteria	Actinobacteriota	Actinobacteria	NA	NA	NA
otu26458	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	FFCH9454	NA
otu26459	Bacteria	Actinobacteriota	Acidimicrobiia	NA	NA	NA
otu26460	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	NA	NA
otu26461	Bacteria	Chloroflexi	Anaerolineae	SBR1031	NA	NA
otu26462	Bacteria	Chloroflexi	Anaerolineae	C10-SB1A	NA	NA
otu26463	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	NA
otu26464	Bacteria	NA	NA	NA	NA	NA
otu26465	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	NA
otu26466	Bacteria	Planctomycetota	Planctomycetes	NA	NA	NA
otu26467	Bacteria	Firmicutes	Symbiobacteriia	Symbiobacteriales	Symbiobacteraceae	Symbiobacterium
otu26468	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rubellimicrobium
otu26469	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir2 lineage
otu26470	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Candidatus Udaeobacter
otu26471	Bacteria	Acidobacteriota	Acidobacteriae	NA	NA	NA
otu26472	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Geodermatophilaceae	NA
otu26473	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
otu26474	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Hydrogenophilaceae	Thiobacter
otu26475	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	P3OB-42
otu26476	Bacteria	Methylomirabilota	Methylomirabilia	Rokubacteriales	NA	NA
otu26477	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Aestuariibacter
otu26478	Bacteria	Planctomycetota	Phycisphaerae	mle1-8	NA	NA
otu26479	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	NA
otu26480	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101 soil group	NA
otu26481	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Acidothermaceae	Acidothermus
otu26482	Bacteria	Dependentiae	Babeliae	Babeliales	Vermiphilaceae	NA
otu26483	Bacteria	Chloroflexi	Anaerolineae	NA	NA	NA
otu26484	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium
otu26485	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	NA	NA
otu26486	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium
otu26487	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	NA
otu26488	Bacteria	Myxococcota	Polyangia	FFCH16767	NA	NA
otu26489	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas
otu26490	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	NA
otu26491	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	Oligoflexaceae	Oligoflexus
otu26492	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	NA
otu26493	Bacteria	NA	NA	NA	NA	NA
otu26494	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Adhaeribacter
otu26495	Bacteria	NA	NA	NA	NA	NA
otu26496	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium
otu26497	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Filimonas
otu26498	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella_7
otu26499	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	FCPS473
otu26500	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	NA
otu26501	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101 soil group	NA
otu26502	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA
otu26503	Bacteria	Dependentiae	Babeliae	Babeliales	Vermiphilaceae	NA
otu26504	Bacteria	Dependentiae	Babeliae	Babeliales	Vermiphilaceae	NA
otu26505	Bacteria	Chloroflexi	Ktedonobacteria	C0119	NA	NA
otu26506	Bacteria	Dependentiae	Babeliae	Babeliales	Vermiphilaceae	NA
otu26507	Bacteria	Firmicutes	NA	NA	NA	NA
otu26508	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Gottschalkia	NA
otu26509	Bacteria	Cyanobacteria	Cyanobacteriia	Leptolyngbyales	Leptolyngbyaceae	Leptolyngbya Es-Yyy1000
otu26510	Bacteria	Acidobacteriota	Holophagae	Holophagales	Holophagaceae	Holophaga
otu26511	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola
otu26512	Bacteria	Acidobacteriota	Vicinamibacteria	Subgroup 9	NA	NA
